Game_Id,Player Name,Player Position,playerId,Opponent,Opponent Position,opponentId,Matchup Minutes,partialPossessions,Player Points,Team Points,player_ppp,team_ppp,Matchup Assists,matchupThreePointersAttempted,matchupThreePointersMade,matchupFreeThrowsAttempted,matchupFieldGoalsMade,matchupFieldGoalsAttempted,matchupFieldGoalsPercentage,matchupFreeThrowsMade,shootingFouls,Player Height,Player Weight,Opponent Height,Opponent Weight,Adjusted_Player Points,Adjusted_Team Points,Adjusted_Matchup Assists
22401213,Norman Powell,,1626181,Aaron Gordon,,203932,1.67,8.5,8,8,0.9411764705882352,0.9411764705882352,0,3,2,0,3,4,0.75,0,0,,,,,46.023529411764706,46.023529411764706,0.0
22401213,Nicolas Batum,,201587,Aaron Gordon,,203932,0.87,4.2,0,6,0.0,1.4285714285714286,0,0,0,0,0,0,0.0,0,0,,,,,0.0,69.85714285714285,0.0
22401213,Ivica Zubac,,1627826,Aaron Gordon,,203932,2.13,10.2,1,9,0.0980392156862745,0.8823529411764707,0,0,0,2,0,2,0.0,1,1,,,,,4.794117647058823,43.14705882352941,0.0
22401213,Kris Dunn,,1627739,Aaron Gordon,,203932,2.48,13.5,5,15,0.3703703703703703,1.1111111111111112,0,3,1,0,2,4,0.5,0,0,,,,,18.11111111111111,54.333333333333336,0.0
22401213,James Harden,,201935,Aaron Gordon,,203932,1.33,7.8,2,6,0.2564102564102564,0.7692307692307693,2,0,0,0,1,1,1.0,0,0,,,,,12.538461538461538,37.61538461538461,12.538461538461538
22401213,Amir Coffey,,1629599,Aaron Gordon,,203932,0.68,3.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,,,,,0.0,0.0,0.0
22401213,Kevin Porter Jr,,1629645,Aaron Gordon,,203932,0.38,1.6,2,2,1.25,1.25,0,0,0,0,1,1,1.0,0,0,,,,,61.12499999999999,61.12499999999999,0.0
22401213,Jordan Miller,,1641757,Aaron Gordon,,203932,0.03,0.1,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,,,,,0.0,0.0,0.0
22401225,DeMar DeRozan,,201942,Aaron Gordon,,203932,5.68,36.3,5,37,0.1377410468319559,1.019283746556474,1,0,0,1,2,4,0.5,1,1,,,,,9.779614325068872,72.36914600550965,1.9559228650137743
22401225,Doug McDermott,,203926,Aaron Gordon,,203932,0.57,2.9,0,2,0.0,0.6896551724137931,0,1,0,0,0,1,0.0,0,0,,,,,0.0,48.96551724137931,0.0
22401225,Domantas Sabonis,,1627734,Aaron Gordon,,203932,0.78,4.8,2,7,0.4166666666666667,1.4583333333333337,0,0,0,0,1,1,1.0,0,0,,,,,29.583333333333336,103.54166666666667,0.0
22401225,Malik Monk,,1628370,Aaron Gordon,,203932,1.55,10.9,0,10,0.0,0.9174311926605504,0,2,0,0,0,3,0.0,0,0,,,,,0.0,65.13761467889908,0.0
22401225,De'Aaron Fox,,1628368,Aaron Gordon,,203932,1.32,8.4,6,11,0.7142857142857143,1.3095238095238095,0,0,0,0,3,3,1.0,0,0,,,,,50.714285714285715,92.97619047619047,0.0
22401225,Keon Ellis,,1631165,Aaron Gordon,,203932,0.73,5.9,2,6,0.3389830508474576,1.0169491525423728,0,0,0,2,0,0,0.0,2,1,,,,,24.06779661016949,72.20338983050847,0.0
22401225,Colby Jones,,1641732,Aaron Gordon,,203932,0.47,1.8,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,,,,,0.0,0.0,0.0
22400058,Andrew Wiggins,,203952,Aaron Gordon,,203932,1.05,5.9,0,4,0.0,0.6779661016949152,1,1,0,0,0,1,0.0,0,0,,,,,0.0,50.847457627118644,12.711864406779661
22400058,Jonathan Kuminga,,1630228,Aaron Gordon,,203932,5.35,29.2,4,21,0.136986301369863,0.7191780821917808,0,1,0,0,2,4,0.5,0,0,,,,,10.273972602739727,53.93835616438356,0.0
22400058,Kevon Looney,,1626172,Aaron Gordon,,203932,0.42,3.4,0,2,0.0,0.5882352941176471,0,0,0,0,0,0,0.0,0,0,,,,,0.0,44.11764705882353,0.0
22400058,Brandin Podziemski,,1641764,Aaron Gordon,,203932,1.23,8.7,0,4,0.0,0.4597701149425288,1,1,0,0,0,1,0.0,0,0,,,,,0.0,34.48275862068966,8.620689655172415
22400058,Stephen Curry,,201939,Aaron Gordon,,203932,1.62,8.0,0,15,0.0,1.875,0,1,0,0,0,3,0.0,0,0,,,,,0.0,140.625,0.0
22400058,Buddy Hield,,1627741,Aaron Gordon,,203932,0.83,3.6,0,5,0.0,1.3888888888888888,0,0,0,0,0,0,0.0,0,0,,,,,0.0,104.16666666666666,0.0
22400058,Trayce Jackson-Davis,,1631218,Aaron Gordon,,203932,0.9,4.3,2,4,0.4651162790697674,0.9302325581395348,0,0,0,0,1,1,1.0,0,0,,,,,34.883720930232556,69.76744186046511,0.0
22400058,Kyle Anderson,,203937,Aaron Gordon,,203932,1.52,9.0,0,8,0.0,0.8888888888888888,0,0,0,0,0,0,0.0,0,0,,,,,0.0,66.66666666666667,0.0
22400058,Moses Moody,,1630541,Aaron Gordon,,203932,0.37,2.9,0,2,0.0,0.6896551724137931,0,0,0,0,0,0,0.0,0,0,,,,,0.0,51.724137931034484,0.0
22400075,Jalen Williams,,1631114,Aaron Gordon,,203932,4.32,20.9,2,15,0.0956937799043062,0.7177033492822967,2,1,0,0,1,2,0.5,0,0,,,,,6.325358851674641,47.44019138755981,6.325358851674641
22400075,Luguentz Dort,,1629652,Aaron Gordon,,203932,2.2,11.5,4,14,0.3478260869565217,1.2173913043478262,0,0,0,0,2,2,1.0,0,0,,,,,22.991304347826084,80.46956521739129,0.0
22400075,Chet Holmgren,,1631096,Aaron Gordon,,203932,1.5,7.7,2,8,0.2597402597402597,1.0389610389610389,0,0,0,0,1,1,1.0,0,0,,,,,17.16883116883117,68.67532467532467,0.0
22400075,Isaiah Joe,,1630198,Aaron Gordon,,203932,0.95,5.6,0,10,0.0,1.7857142857142858,0,2,0,0,0,2,0.0,0,0,,,,,0.0,118.03571428571429,0.0
22400075,Shai Gilgeous-Alexander,,1628983,Aaron Gordon,,203932,1.22,6.0,4,9,0.6666666666666666,1.5,3,0,0,2,1,1,1.0,2,1,,,,,44.06666666666666,99.14999999999999,33.05
22400075,Cason Wallace,,1641717,Aaron Gordon,,203932,1.55,7.7,0,6,0.0,0.7792207792207793,0,1,0,0,0,1,0.0,0,0,,,,,0.0,51.5064935064935,0.0
22400075,Ousmane Dieng,,1631172,Aaron Gordon,,203932,0.03,0.3,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,,,,,0.0,0.0,0.0
22400075,Alex Caruso,,1627936,Aaron Gordon,,203932,0.23,1.1,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,,,,,0.0,0.0,0.0
22400075,Aaron Wiggins,,1630598,Aaron Gordon,,203932,0.35,2.5,0,2,0.0,0.8,0,0,0,0,0,0,0.0,0,0,,,,,0.0,52.879999999999995,0.0
22400075,Ajay Mitchell,,1642349,Aaron Gordon,,203932,0.7,2.8,0,4,0.0,1.4285714285714286,1,0,0,0,0,0,0.0,0,0,,,,,0.0,94.42857142857143,23.607142857142858
22400087,Terance Mann,,1629611,Aaron Gordon,,203932,2.35,10.3,0,9,0.0,0.8737864077669902,0,1,0,0,0,1,0.0,0,0,,,,,0.0,58.543689320388346,0.0
22400087,Derrick Jones Jr,,1627884,Aaron Gordon,,203932,3.75,16.4,2,13,0.1219512195121951,0.7926829268292683,0,0,0,0,1,1,1.0,0,0,,,,,8.170731707317074,53.10975609756098,0.0
22400087,Ivica Zubac,,1627826,Aaron Gordon,,203932,1.75,9.3,6,11,0.6451612903225806,1.182795698924731,0,0,0,0,3,4,0.75,0,0,,,,,43.2258064516129,79.24731182795698,0.0
22400087,Norman Powell,,1626181,Aaron Gordon,,203932,2.47,10.5,8,20,0.7619047619047619,1.9047619047619049,0,2,2,0,3,3,1.0,0,0,,,,,51.04761904761905,127.61904761904762,0.0
22400087,James Harden,,201935,Aaron Gordon,,203932,2.12,9.7,4,11,0.4123711340206186,1.1340206185567012,3,0,0,2,1,1,1.0,2,1,,,,,27.628865979381445,75.97938144329898,20.721649484536083
22400087,Nicolas Batum,,201587,Aaron Gordon,,203932,0.98,4.2,0,7,0.0,1.6666666666666663,0,0,0,0,0,0,0.0,0,0,,,,,0.0,111.66666666666666,0.0
22400087,Kevin Porter Jr,,1629645,Aaron Gordon,,203932,0.17,1.5,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,,,,,0.0,0.0,0.0
